maybe, definitely_not, false_positive
32 , 44141 , 13
6 , 58919 , 3
3 , 58996 , 0
36 , 57571 , 33
4 , 44169 , 0
989 , 42918 , 971
31 , 58133 , 7
4 , 58921 , 0
3 , 50065 , 0
101 , 61181 , 6
24 , 54531 , 3
18 , 58143 , 0
3 , 44170 , 3
5 , 44168 , 0
15 , 44158 , 5
0 , 44173 , 0
2 , 44171 , 0
10 , 44163 , 8
3 , 44170 , 3
19 , 44154 , 16
8 , 56074 , 1
6 , 44167 , 6
4 , 44169 , 0
593 , 53685 , 510
22 , 62102 , 0
0 , 44173 , 0
366 , 43700 , 351
8 , 44165 , 1
130 , 43931 , 125
7 , 54251 , 0
0 , 44173 , 0
0 , 44173 , 0
25 , 43629 , 3
43 , 53366 , 31
42 , 44132 , 4
7 , 44166 , 6
1 , 44172 , 0
21 , 61506 , 18
0 , 42839 , 0
1 , 44172 , 0
37 , 54417 , 34
9 , 43933 , 0
10 , 44163 , 1
9 , 44164 , 6
116 , 41785 , 0
46 , 44076 , 34
4 , 44169 , 1
17 , 44156 , 16
9 , 44164 , 8
23 , 44150 , 1
10 , 44163 , 8
7 , 59723 , 4
3 , 44170 , 3
18 , 44162 , 0
7 , 44212 , 0
2 , 44171 , 0
34 , 40862 , 25
9 , 44164 , 7
84 , 60460 , 64
13 , 44160 , 2
29 , 44144 , 0
14 , 44027 , 0
2 , 44171 , 1
6 , 44167 , 0
20 , 39833 , 0
3 , 44170 , 2
28 , 55513 , 21
0 , 44173 , 0
8 , 44165 , 4
8 , 44165 , 8
17 , 44156 , 15
1 , 44172 , 1
13 , 44160 , 9
0 , 44173 , 0
1 , 42838 , 0
3 , 44170 , 0
6 , 42833 , 6
5 , 44155 , 1
42 , 62314 , 3
1 , 44172 , 0
7 , 42832 , 7
4 , 58921 , 1
4 , 61523 , 0
20 , 43914 , 17
1 , 44172 , 0
6 , 61521 , 0
107 , 42847 , 103
1 , 44172 , 1
212 , 43474 , 208
1 , 44172 , 0
34 , 56792 , 17
0 , 44173 , 0
3 , 44170 , 1
4 , 44172 , 0
84 , 48565 , 69
0 , 44173 , 0
23 , 44150 , 23
35 , 59695 , 0
89 , 58456 , 24
84 , 43983 , 57
9 , 44164 , 9
4 , 59310 , 0
0 , 44173 , 0
16 , 44157 , 14
4 , 44169 , 2
2 , 44171 , 2
13 , 61937 , 5
54 , 44119 , 51
14 , 44160 , 0
10 , 59803 , 1
2 , 44171 , 0
2 , 44171 , 1
1 , 44172 , 0
1 , 44172 , 0
4 , 44169 , 4
11 , 44162 , 3
133 , 61991 , 83
2 , 44177 , 0
1 , 44172 , 1
2 , 44171 , 2
39 , 44134 , 33
6 , 44167 , 2
7 , 44077 , 5
26 , 43136 , 12
24 , 44149 , 23
0 , 42839 , 0
1 , 44172 , 0
9 , 53955 , 0
5 , 44172 , 3
4 , 44169 , 0
12 , 44161 , 12
1 , 44172 , 0
18 , 44155 , 3
10 , 44163 , 9
16 , 44157 , 11
10 , 45954 , 4
58 , 50158 , 29
4 , 44169 , 3
8 , 44165 , 8
11 , 44162 , 2
41 , 44132 , 33
1 , 44172 , 0
6 , 44167 , 5
5 , 44168 , 3
50 , 44123 , 44
34 , 48180 , 28
4 , 44169 , 0
642 , 43531 , 639
16 , 44157 , 1
18 , 44155 , 11
28 , 44145 , 26
2 , 44171 , 0
276 , 61546 , 4
12 , 58036 , 0
6 , 42833 , 5
5 , 44168 , 2
1 , 44172 , 0
3 , 44170 , 0
7 , 58918 , 2
6 , 44167 , 3
21 , 47326 , 16
4 , 44169 , 4
17 , 62190 , 2
0 , 44173 , 0
10 , 44163 , 9
0 , 42839 , 0
3 , 44170 , 0
24 , 44149 , 16
8 , 44165 , 7
0 , 44173 , 0
79 , 43917 , 0
10 , 44163 , 10
10 , 44163 , 0
23 , 60518 , 0
1 , 44172 , 0
22 , 44151 , 10
1 , 44172 , 0
11 , 59303 , 3
3 , 61628 , 0
14 , 44159 , 1
2 , 44171 , 0
10 , 43035 , 7
0 , 42839 , 0
16 , 60571 , 1
3 , 44170 , 1
4 , 44169 , 0
3 , 44170 , 0
9 , 44164 , 0
11 , 41276 , 8
25 , 44148 , 9
2 , 44171 , 1
59 , 44114 , 53
3 , 53738 , 0
0 , 44173 , 0
865 , 42844 , 862
1 , 44172 , 0
20 , 43534 , 8
17 , 44156 , 1
8 , 47437 , 0
18 , 62369 , 0
1 , 42838 , 0
8 , 44165 , 4
7 , 44166 , 0
5 , 44168 , 4
26 , 53189 , 9
7 , 44166 , 6
120 , 62004 , 25
2 , 44171 , 0
30 , 44144 , 5
13 , 44162 , 2
20 , 43079 , 5
6 , 44167 , 6
37 , 45929 , 22
0 , 44173 , 0
99 , 58855 , 79
3 , 44170 , 0
0 , 44173 , 0
8 , 44187 , 0
18 , 58228 , 4
6 , 44167 , 1
25 , 59527 , 15
7 , 55894 , 0
8 , 52833 , 5
129 , 61077 , 56
0 , 44173 , 0
0 , 42839 , 0
5 , 60368 , 0
3 , 42047 , 0
23 , 60350 , 12
1 , 44172 , 0
3 , 53738 , 0
1 , 44172 , 1
1 , 44172 , 0
9 , 44164 , 1
6 , 44167 , 6
11 , 47119 , 4
59 , 60315 , 41
4 , 44169 , 0
40 , 49704 , 29
1 , 44172 , 1
1 , 44172 , 1
26 , 44019 , 0
26 , 52815 , 14
0 , 44173 , 0
4 , 47361 , 0
2 , 44171 , 1
23 , 44150 , 21
1 , 44172 , 0
1 , 44172 , 0
0 , 42839 , 0
8 , 44165 , 7
4 , 44169 , 3
56 , 60990 , 24
2 , 44171 , 0
10 , 41403 , 0
0 , 42839 , 0
12 , 51614 , 2
28 , 44145 , 16
45 , 59226 , 11
39 , 44134 , 37
16 , 57748 , 9
10 , 44163 , 8
12 , 42495 , 1
1 , 44172 , 0
220 , 43664 , 211
2 , 44171 , 1
20 , 50230 , 0
0 , 44173 , 0
6 , 44167 , 1
1 , 44172 , 0
3 , 44170 , 2
5 , 44168 , 4
989 , 50226 , 960
0 , 44173 , 0
11 , 44162 , 5
1 , 44172 , 0
0 , 44173 , 0
34 , 45930 , 25
20 , 43494 , 0
46 , 56300 , 26
2 , 44171 , 2
4 , 44169 , 1
5 , 44168 , 3
25 , 58988 , 18
8 , 58991 , 5
3 , 44170 , 3
2 , 44171 , 1
3 , 41907 , 0
18 , 44155 , 8
15 , 62151 , 9
45 , 44133 , 1
24 , 44149 , 11
38 , 59898 , 22
6 , 59603 , 3
1 , 44172 , 0
1 , 44172 , 0
2 , 44171 , 2
18 , 44155 , 16
0 , 42839 , 0
0 , 42839 , 0
35 , 44138 , 5
5 , 44168 , 1
2 , 44160 , 0
5 , 42706 , 0
12 , 44161 , 9
15 , 55400 , 10
7 , 33715 , 2
68 , 44105 , 65
2 , 44171 , 0
0 , 44173 , 0
57 , 43243 , 0
6 , 44167 , 1
16 , 60357 , 6
87 , 54202 , 68
16 , 44157 , 12
0 , 42839 , 0
1 , 44172 , 0
1 , 44172 , 0
12 , 44161 , 11
1 , 44172 , 0
57 , 57912 , 0
37 , 46295 , 28
8 , 61415 , 5
7 , 44166 , 0
1 , 44172 , 0
0 , 44173 , 0
6 , 44167 , 6
4 , 44169 , 3
33 , 44140 , 32
3 , 44170 , 0
2 , 44171 , 2
2 , 44171 , 2
13 , 44160 , 1
3 , 48450 , 0
6 , 44167 , 0
60 , 51460 , 40
5 , 44168 , 0
6 , 60581 , 1
2 , 44171 , 1
12 , 60361 , 7
34 , 62389 , 12
15 , 44158 , 1
5 , 44168 , 4
28 , 53803 , 9
21 , 58095 , 14
179 , 61997 , 5
43 , 44130 , 39
2 , 44171 , 1
2 , 44171 , 2
8 , 45956 , 0
5 , 44168 , 4
15 , 43946 , 0
1 , 44172 , 0
10 , 44163 , 3
33 , 44140 , 0
4 , 44169 , 2
3 , 44170 , 0
6 , 44167 , 1
1 , 44172 , 0
144 , 61383 , 126
32 , 44141 , 26
1 , 44172 , 0
5 , 45959 , 0
9 , 44164 , 8
6 , 43518 , 0
14 , 44159 , 13
81 , 44103 , 73
73 , 58938 , 0
2 , 44171 , 0
9 , 44164 , 8
12 , 44161 , 4
0 , 42839 , 0
0 , 44173 , 0
1 , 44172 , 1
2 , 44171 , 2
77 , 44743 , 64
1832 , 60363 , 1592
85 , 44088 , 77
0 , 42839 , 0
122 , 60736 , 119
79 , 62048 , 28
59 , 44114 , 14
4 , 44169 , 1
1 , 44172 , 0
1 , 44172 , 0
7 , 44166 , 1
33 , 44140 , 0
0 , 44173 , 0
40 , 44133 , 36
0 , 44173 , 0
17 , 44148 , 15
23 , 44150 , 5
40 , 44133 , 37
8 , 44166 , 0
0 , 42839 , 0
83 , 44090 , 73
14 , 45950 , 4
2 , 44171 , 2
4 , 44173 , 0
9 , 62414 , 3
6 , 49754 , 3
134 , 62300 , 30
4 , 44169 , 3
108 , 61686 , 76
5 , 44168 , 1
0 , 44173 , 0
39 , 53745 , 32
125 , 57991 , 118
2 , 44171 , 0
46 , 62152 , 32
6 , 44167 , 4
8 , 44169 , 4
90 , 59551 , 3
0 , 44173 , 0
4 , 44169 , 2
7 , 60668 , 0
0 , 44173 , 0
129 , 60580 , 67
1 , 44172 , 0
30 , 44143 , 10
0 , 44173 , 0
0 , 42839 , 0
5 , 44168 , 5
4 , 44169 , 0
17 , 42575 , 0
14 , 44159 , 13
3 , 44170 , 3
0 , 44173 , 0
2 , 38812 , 0
0 , 44173 , 0
6 , 44167 , 0
35 , 62299 , 1
4 , 44169 , 3
29 , 62095 , 20
5 , 44168 , 5
1 , 42838 , 0
4 , 44169 , 0
14 , 61269 , 4
0 , 42839 , 0
0 , 42839 , 0
27 , 44146 , 3
4 , 44170 , 0
9 , 44164 , 3
12 , 44161 , 2
95 , 61571 , 23
48 , 42673 , 28
19 , 39914 , 8
230 , 58577 , 197
11 , 44162 , 8
8 , 54141 , 2
144 , 60918 , 130
11 , 58105 , 2
3 , 44170 , 0
2 , 44171 , 0
26 , 43836 , 5
1 , 44172 , 0
5 , 58920 , 2
9 , 44164 , 3
42 , 42379 , 7
0 , 42839 , 0
250 , 59686 , 234
13 , 44161 , 0
6 , 44167 , 6
30 , 62265 , 5
55 , 39670 , 53
17 , 60524 , 2
8 , 44165 , 1
2 , 44171 , 0
23 , 44150 , 1
5 , 59453 , 2
2 , 44171 , 2
13 , 44160 , 7
5 , 44036 , 2
2 , 44171 , 0
24 , 59618 , 1
0 , 44173 , 0
1 , 44172 , 0
470 , 50726 , 462
9 , 44164 , 9
1 , 44172 , 1
1 , 44172 , 1
10 , 51186 , 2
0 , 44173 , 0
6 , 44167 , 5
5 , 58241 , 0
10 , 44163 , 3
0 , 44173 , 0
18 , 61187 , 0
2 , 44171 , 2
5 , 44168 , 2
0 , 42839 , 0
11 , 44162 , 1
33 , 59379 , 26
6 , 44167 , 3
4 , 44169 , 0
41 , 54262 , 21
86 , 61779 , 13
14 , 59716 , 0
0 , 42839 , 0
25 , 44148 , 24
43 , 43819 , 22
8 , 44165 , 7
2 , 44171 , 1
1 , 44172 , 1
6 , 58919 , 3
1 , 42838 , 1
16 , 44157 , 8
0 , 44173 , 0
44 , 48923 , 30
98 , 47592 , 84
2 , 42837 , 1
2 , 44171 , 1
1 , 44172 , 1
1 , 44172 , 0
9 , 44164 , 1
13 , 60386 , 0
6 , 44167 , 5
0 , 44173 , 0
105 , 61022 , 88
56 , 44117 , 40
3 , 44170 , 0
1 , 44172 , 0
0 , 42839 , 0
22 , 60351 , 7
1648 , 59610 , 1565
9 , 44164 , 8
59 , 54913 , 40
2 , 44171 , 0
21 , 55237 , 6
38 , 43920 , 20
18 , 44155 , 13
26 , 44147 , 23
0 , 44173 , 0
60 , 46598 , 0
7 , 44166 , 6
13 , 44160 , 6
9 , 44164 , 7
9 , 44164 , 7
29 , 44144 , 16
25 , 45570 , 18
8 , 62158 , 3
22 , 43664 , 1
3 , 44170 , 1
13 , 44163 , 1
2 , 44171 , 2
42 , 44131 , 40
75 , 43966 , 19
22 , 44151 , 10
2 , 44171 , 0
73 , 56963 , 55
27 , 60514 , 5
1 , 44172 , 0
2 , 44171 , 0
1 , 42838 , 1
0 , 44173 , 0
21 , 44052 , 6
7 , 44166 , 7
1 , 44172 , 0
3 , 44170 , 0
5 , 44168 , 2
0 , 42839 , 0
9 , 44164 , 7
8 , 62158 , 3
35 , 60823 , 7
33 , 45931 , 23
9 , 44164 , 1
3 , 44162 , 0
9 , 44164 , 0
6 , 44167 , 6
14 , 44159 , 6
27 , 57737 , 22
70 , 44103 , 4
1 , 44172 , 1
56 , 59148 , 14
0 , 44173 , 0
1 , 44172 , 0
5 , 44168 , 1
6 , 57601 , 0
165 , 51474 , 147
5 , 44168 , 1
2 , 44171 , 1
5 , 44168 , 4
5 , 44168 , 5
35 , 59901 , 0
1 , 44172 , 1
10 , 44163 , 3
0 , 44173 , 0
0 , 42839 , 0
17 , 44156 , 14
11 , 44162 , 9
57 , 53112 , 49
48 , 44125 , 10
0 , 44173 , 0
82 , 62304 , 49
1 , 44172 , 0
39 , 60636 , 2
1 , 44172 , 1
18 , 43867 , 4
63 , 59299 , 15
23 , 62311 , 8
7 , 43024 , 0
17 , 44156 , 16
55 , 59620 , 28
1 , 44172 , 0
5 , 61460 , 0
84 , 60962 , 68
5 , 44168 , 2
7 , 44166 , 4
8 , 61457 , 2
2 , 44171 , 0
16 , 42816 , 13
14 , 44159 , 0
2 , 44171 , 0
8 , 44187 , 0
25 , 44159 , 23
9 , 42336 , 0
11 , 44162 , 10
48 , 44125 , 46
12 , 44161 , 9
8 , 44165 , 4
4 , 42835 , 4
2 , 44171 , 0
23 , 44150 , 21
33 , 44140 , 27
1 , 44172 , 1
3 , 44170 , 3
0 , 44173 , 0
1 , 44172 , 1
9 , 44164 , 6
48 , 44125 , 32
4 , 44169 , 0
321 , 58692 , 304
14 , 50240 , 4
29 , 61028 , 14
4 , 58242 , 0
7 , 54447 , 2
5 , 43562 , 1
17 , 44156 , 6
7 , 44166 , 0
90 , 62296 , 68
21 , 45926 , 10
11 , 58235 , 0
10 , 43584 , 2
5 , 44168 , 0
7 , 44166 , 6
1 , 44172 , 0
49 , 58464 , 10
1620 , 59422 , 1076
4 , 59405 , 1
21 , 44152 , 18
160 , 57604 , 153
13 , 61781 , 5
11 , 44162 , 0
0 , 44173 , 0
9 , 44164 , 0
4 , 44169 , 0
2 , 44171 , 2
1 , 44172 , 1
0 , 44173 , 0
0 , 44173 , 0
96 , 61898 , 0
6 , 44087 , 0
14 , 44159 , 6
54 , 62369 , 33
3 , 41855 , 1
2 , 44171 , 1
3 , 44170 , 0
62 , 60210 , 53
39 , 61153 , 9
2 , 44171 , 2
92 , 44081 , 92
27 , 43209 , 0
78 , 44095 , 74
0 , 44173 , 0
37 , 55664 , 11
0 , 44173 , 0
0 , 44173 , 0
0 , 44173 , 0
11 , 61194 , 4
11 , 44117 , 8
25 , 44148 , 22
5 , 42834 , 5
8 , 44165 , 7
4 , 44169 , 1
21 , 43921 , 1
19 , 54454 , 3
25 , 44148 , 9
9 , 44164 , 8
8 , 44165 , 2
3 , 44170 , 1
35 , 58481 , 11
46 , 44127 , 45
2 , 44171 , 2
0 , 44173 , 0
4 , 44169 , 1
2 , 44171 , 0
7 , 44166 , 6
1 , 44172 , 1
8 , 44165 , 6
0 , 42839 , 0
0 , 44173 , 0
34 , 43978 , 1
13 , 57204 , 10
2 , 44171 , 2
1 , 44172 , 0
15 , 56113 , 10
14 , 58911 , 9
37 , 44136 , 33
1 , 44172 , 0
9 , 58155 , 6
7 , 57354 , 4
3 , 44170 , 0
50 , 44123 , 48
1 , 44172 , 1
47 , 43754 , 27
37 , 49207 , 21
0 , 44173 , 0
0 , 44173 , 0
74 , 61924 , 0
12 , 44161 , 10
59 , 61372 , 33
12 , 62322 , 1
119 , 59096 , 106
3 , 44170 , 3
39 , 61149 , 22
6 , 44167 , 5
6 , 44167 , 0
2 , 44171 , 0
47 , 55114 , 30
53 , 44135 , 0
13 , 60711 , 0
7 , 44166 , 5
0 , 44173 , 0
64 , 60345 , 14
2 , 42831 , 0
11 , 43820 , 6
10 , 43621 , 2
0 , 44173 , 0
6 , 58919 , 1
0 , 44173 , 0
2 , 44171 , 0
4 , 44169 , 3
340 , 62061 , 13
0 , 44173 , 0
14 , 52965 , 8
11 , 56258 , 0
5 , 44168 , 0
1 , 44172 , 1
0 , 42839 , 0
11 , 44162 , 9
14 , 43944 , 5
3 , 44170 , 1
10 , 44163 , 9
47 , 44003 , 0
83 , 44092 , 5
0 , 42839 , 0
0 , 44173 , 0
1 , 44172 , 0
0 , 44173 , 0
17 , 44156 , 1
3 , 58922 , 0
30 , 44143 , 1
1 , 44172 , 0
20 , 44153 , 0
5 , 44168 , 2
3 , 44170 , 0
226 , 43947 , 219
120 , 51308 , 63
1 , 44172 , 0
0 , 44173 , 0
13 , 43673 , 5
88 , 61141 , 74
12 , 43674 , 7
6 , 43905 , 4
112 , 44064 , 53
7 , 59451 , 4
22 , 44151 , 6
6 , 58919 , 3
0 , 42839 , 0
2 , 44171 , 1
1 , 44172 , 1
2 , 44171 , 0
9 , 59600 , 6
16 , 43513 , 0
2 , 44171 , 1
26 , 61768 , 1
6 , 42705 , 1
0 , 42839 , 0
19 , 59390 , 1
77 , 44096 , 72
19 , 44154 , 14
6 , 44167 , 5
431 , 59644 , 421
4 , 44169 , 0
34 , 60508 , 14
0 , 44173 , 0
441 , 54425 , 438
1 , 42838 , 1
76 , 62034 , 3
15 , 44066 , 12
42 , 61004 , 10
115 , 62183 , 2
1 , 44172 , 0
42 , 44131 , 27
6 , 58110 , 0
0 , 44173 , 0
0 , 42839 , 0
12 , 44161 , 6
37 , 62258 , 18
5 , 54862 , 0
4 , 44169 , 0
40 , 44133 , 34
25 , 43933 , 20
135 , 45829 , 129
0 , 42839 , 0
83 , 44090 , 81
8 , 44165 , 8
1 , 44172 , 0
4 , 44169 , 0
1 , 44172 , 0
13 , 45951 , 0
22 , 44151 , 15
8 , 44165 , 0
61 , 56010 , 30
4 , 59454 , 1
31 , 60900 , 2
1 , 44172 , 0
1 , 44172 , 0
0 , 44173 , 0
17 , 44156 , 0
1 , 44172 , 0
3 , 44170 , 2
5 , 44168 , 1
5 , 58994 , 2
12 , 43579 , 1
6 , 61521 , 1
21 , 57679 , 3
6 , 38224 , 0
26 , 42252 , 24
4 , 43947 , 0
15 , 44158 , 10
5 , 44168 , 3
9 , 58107 , 0
7 , 44166 , 1
2 , 44171 , 0
8 , 44165 , 4
4 , 44169 , 0
0 , 44173 , 0
17 , 61667 , 2
8 , 44165 , 4
7 , 44166 , 7
26 , 44147 , 10
8 , 44165 , 8
0 , 44173 , 0
12 , 42995 , 1
11 , 44162 , 0
0 , 44173 , 0
4 , 44169 , 0
5 , 43946 , 1
2 , 44171 , 2
1 , 44172 , 0
2 , 44171 , 1
0 , 42839 , 0
11 , 43296 , 0
0 , 44173 , 0
87 , 57244 , 79
41 , 44132 , 40
4 , 44169 , 0
3 , 43861 , 0
21 , 62178 , 2
0 , 44173 , 0
8 , 58917 , 5
48 , 40675 , 0
15 , 58101 , 11
0 , 44173 , 0
11 , 44162 , 2
13 , 51471 , 3
2 , 44171 , 1
1 , 44172 , 0
0 , 44173 , 0
12 , 44161 , 10
4 , 44169 , 3
11 , 44162 , 9
4 , 44077 , 1
11 , 44162 , 0
12 , 54854 , 8
0 , 42839 , 0
11 , 44162 , 10
9 , 44164 , 6
285 , 62138 , 232
1 , 44172 , 1
1 , 44172 , 0
40 , 41207 , 0
9 , 44164 , 7
7 , 58109 , 0
11 , 44162 , 10
1 , 44172 , 0
2 , 44171 , 0
7 , 43999 , 0
30 , 43911 , 20
3 , 44170 , 3
16 , 44157 , 0
203 , 43970 , 202
1 , 44172 , 0
10 , 60363 , 0
9 , 44164 , 2
0 , 44173 , 0
14 , 44159 , 11
8 , 44165 , 7
70 , 44103 , 54
9 , 57022 , 0
11 , 44162 , 11
28 , 62244 , 0
12 , 43707 , 0
40 , 62383 , 18
1 , 44172 , 0
5 , 42834 , 5
16 , 44157 , 9
1 , 44172 , 0
0 , 44173 , 0
3 , 53738 , 0
1 , 44172 , 1
27 , 39178 , 0
5 , 44168 , 3
15 , 44158 , 14
25 , 61769 , 0
1064 , 58131 , 994
12 , 44164 , 10
3 , 44170 , 0
11 , 44162 , 10
1 , 44172 , 1
1 , 44172 , 0
80 , 44002 , 0
19 , 43572 , 13
20 , 44153 , 3
428 , 43745 , 426
4 , 58921 , 1
1 , 44172 , 0
10 , 44163 , 8
60 , 44001 , 54
226 , 56184 , 128
27 , 62097 , 11
0 , 42839 , 0
2 , 44171 , 0
1 , 44172 , 0
5 , 44168 , 3
134 , 44039 , 132
7 , 44166 , 7
12 , 44161 , 3
6 , 44167 , 0
17 , 62166 , 6
2 , 44171 , 1
57 , 53310 , 44
43 , 44130 , 2
4 , 44169 , 1
3 , 44079 , 0
1 , 42838 , 0
1 , 44172 , 0
0 , 44173 , 0
19 , 49083 , 8
102 , 62130 , 2
1 , 44172 , 0
8 , 44165 , 1
23 , 45941 , 14
3 , 44170 , 0
9 , 58078 , 1
0 , 44173 , 0
4 , 44169 , 0
2 , 44171 , 0
4 , 58921 , 1
19 , 44154 , 3
81 , 62342 , 75
16 , 44157 , 15
24 , 58222 , 1
1 , 42838 , 1
1 , 44172 , 0
16 , 43832 , 2
1 , 44172 , 0
13 , 57751 , 0
15 , 54243 , 9
8 , 44165 , 0
5 , 44168 , 0
126 , 59886 , 104
29 , 44144 , 29
3 , 44170 , 3
21 , 44154 , 9
13 , 60360 , 1
15 , 44158 , 2
62 , 59874 , 9
27 , 38834 , 0
38 , 44135 , 33
20 , 61026 , 9
26 , 44147 , 25
18 , 44155 , 5
2 , 44168 , 0
0 , 44173 , 0
25 , 44162 , 3
173 , 62025 , 6
3 , 44170 , 0
4 , 44169 , 3
1 , 44172 , 0
1 , 44172 , 0
72 , 61283 , 37
16 , 60708 , 3
4 , 44077 , 2
54 , 44119 , 48
11 , 44136 , 0
0 , 44173 , 0
24 , 44149 , 21
6 , 44167 , 1
2 , 44171 , 1
18 , 61406 , 1
2 , 44171 , 1
28 , 53245 , 2
0 , 44173 , 0
1 , 44172 , 1
1 , 44172 , 0
20 , 44153 , 15
19 , 44154 , 7
71 , 61598 , 9
7 , 44166 , 5
1 , 44172 , 0
5 , 44168 , 4
0 , 44173 , 0
143 , 57887 , 108
4 , 44169 , 0
23 , 53267 , 0
4 , 44169 , 0
3 , 44170 , 0
10 , 44163 , 1
37 , 44004 , 25
4 , 44169 , 3
5 , 44168 , 2
5 , 44168 , 0
4 , 44169 , 0
5 , 44168 , 5
35 , 44138 , 32
13 , 44160 , 12
9 , 43998 , 0
2 , 44171 , 0
1 , 44172 , 1
176 , 60847 , 37
3 , 44170 , 2
23 , 60249 , 19
1 , 44172 , 1
4 , 59932 , 0
7 , 44054 , 3
4 , 50651 , 1
5 , 44056 , 2
12 , 58234 , 4
1 , 44172 , 0
40 , 62084 , 3
3 , 44170 , 3
9 , 44164 , 8
1 , 44172 , 0
108 , 61458 , 0
0 , 44173 , 0
0 , 42839 , 0
11 , 60664 , 3
3 , 43861 , 0
23 , 43364 , 18
0 , 44173 , 0
2 , 44171 , 0
9 , 44164 , 8
25 , 44148 , 20
0 , 42839 , 0
67 , 58730 , 19
8 , 44165 , 5
2 , 42837 , 2
3 , 51356 , 0
14 , 38675 , 2
6 , 43304 , 0
1 , 44172 , 1
0 , 44173 , 0
10 , 44163 , 1
3 , 60209 , 0
72 , 43813 , 56
63 , 42057 , 32
5 , 44168 , 3
20 , 60916 , 5
3 , 44164 , 0
55 , 61368 , 30
0 , 42839 , 0
1 , 44172 , 1
5 , 58994 , 2
4 , 44169 , 3
1 , 44172 , 0
1 , 44172 , 0
29 , 44144 , 0
0 , 44173 , 0
13 , 44160 , 8
6 , 58919 , 3
19 , 61404 , 10
21 , 60654 , 2
1 , 44172 , 0
3 , 44170 , 0
13 , 44175 , 6
0 , 42839 , 0
21 , 44160 , 7
10 , 44163 , 8
1 , 44172 , 1
4 , 44169 , 1
2 , 44171 , 0
6 , 44167 , 5
10 , 44163 , 10
124 , 61797 , 99
27 , 62396 , 6
10 , 44163 , 3
56 , 58516 , 5
0 , 44173 , 0
2 , 44171 , 1
11 , 44162 , 10
4 , 44169 , 2
8 , 44165 , 7
6 , 44167 , 6
22 , 44151 , 5
34 , 44139 , 18
1 , 44172 , 1
5 , 44169 , 3
64 , 58044 , 20
6 , 44167 , 0
25 , 62398 , 2
55 , 41243 , 0
22 , 44064 , 12
25 , 43122 , 10
0 , 42839 , 0
3 , 44170 , 2
10 , 44163 , 0
5 , 44168 , 0
12 , 44161 , 10
14 , 44125 , 0
10 , 44163 , 10
0 , 44173 , 0
16 , 44157 , 1
7 , 61787 , 0
5 , 52671 , 0
1 , 44172 , 0
15 , 40683 , 10
10 , 61036 , 2
5 , 44168 , 0
6 , 44167 , 3
20 , 52085 , 17
83 , 57874 , 72
2 , 44171 , 1
2 , 44171 , 0
17 , 51179 , 10
14 , 44159 , 9
13 , 44160 , 9
7 , 62159 , 1
15 , 44158 , 4
14 , 44159 , 13
0 , 44173 , 0
12 , 44162 , 3
17 , 44156 , 16
0 , 42839 , 0
11 , 57428 , 0
1 , 42838 , 0
0 , 44173 , 0
18 , 62106 , 1
22 , 44151 , 21
1 , 44172 , 0
14 , 43431 , 0
0 , 44173 , 0
999 , 52738 , 985
0 , 42839 , 0
1 , 44172 , 0
7 , 44166 , 7
13 , 44160 , 10
9 , 44164 , 0
46 , 56386 , 33
8 , 62158 , 1
15 , 44158 , 10
9 , 59400 , 4
94 , 56566 , 41
11 , 44162 , 9
66 , 60993 , 0
1 , 42838 , 0
0 , 44173 , 0
15 , 44158 , 7
2 , 44171 , 1
135 , 43993 , 132
11 , 43756 , 3
20 , 44153 , 17
19 , 44154 , 4
84 , 53628 , 38
1 , 42838 , 1
7 , 54402 , 0
1 , 42838 , 1
28 , 50570 , 17
32 , 62018 , 0
12 , 43722 , 0
8 , 44165 , 5
39 , 60502 , 18
6 , 59603 , 3
17 , 44156 , 15
1 , 44172 , 0
16 , 43846 , 13
2 , 44057 , 0
34 , 62322 , 0
215 , 40983 , 0
38 , 62385 , 7
228 , 61893 , 214
5 , 44168 , 2
9 , 44180 , 4
1 , 44172 , 0
17 , 44156 , 1
0 , 44173 , 0
4 , 44169 , 2
17 , 62254 , 6
43 , 61106 , 3
216 , 60157 , 201
2 , 44171 , 1
0 , 44173 , 0
0 , 42839 , 0
1 , 44172 , 0
0 , 44173 , 0
11 , 44162 , 5
5 , 44168 , 3
10 , 44163 , 9
25 , 53007 , 20
0 , 44173 , 0
1 , 44172 , 0
3 , 44170 , 0
8 , 44033 , 2
6 , 42833 , 6
5 , 44168 , 5
3 , 53051 , 0
12 , 60575 , 0
3 , 44174 , 1
1 , 44172 , 0
16 , 59393 , 5
17 , 44156 , 0
3 , 44170 , 2
48 , 44125 , 46
23 , 62400 , 13
1 , 44172 , 0
14 , 61780 , 1
0 , 44173 , 0
45 , 44128 , 28
16 , 44157 , 15
1 , 44172 , 0
0 , 44173 , 0
8 , 44165 , 5
18 , 57200 , 7
46 , 61159 , 41
70 , 57811 , 57
4 , 44169 , 3
34 , 59970 , 16
34 , 42900 , 0
3 , 44170 , 0
93 , 43927 , 4
23 , 44150 , 6
1 , 44172 , 1
0 , 44173 , 0
39 , 57322 , 18
3 , 44170 , 3
4 , 44169 , 0
16 , 55770 , 3
2 , 44171 , 0
23 , 43839 , 2
1 , 42838 , 0
24 , 50673 , 0
8 , 44165 , 1
0 , 44173 , 0
0 , 44173 , 0
1 , 42838 , 0
123 , 54331 , 117
19 , 44154 , 12
3 , 43906 , 1
38 , 62385 , 12
